id,producto_id,sku,color,codigo_color,talla,stock_total,stock_reservado,codigo_barras,imagen,activo,created_at,updated_at
994,16704788,MYN-16704788-25,Dorado,#FFD700,2.5,19,0,0016704788014,https://assets.myntassets.com/assets/images/16704788/2022/6/12/427e892b-57b5-4ce6-83a6-950940f60d4e1655007085664BirkenstockUnisexGlamourGoldGizehEssentialsSlideSandals1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
995,16704788,MYN-16704788-35,Dorado,#FFD700,3.5,24,0,0016704788021,https://assets.myntassets.com/assets/images/16704788/2022/6/12/427e892b-57b5-4ce6-83a6-950940f60d4e1655007085664BirkenstockUnisexGlamourGoldGizehEssentialsSlideSandals1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
996,16704788,MYN-16704788-45,Dorado,#FFD700,4.5,24,0,0016704788038,https://assets.myntassets.com/assets/images/16704788/2022/6/12/427e892b-57b5-4ce6-83a6-950940f60d4e1655007085664BirkenstockUnisexGlamourGoldGizehEssentialsSlideSandals1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
997,16704788,MYN-16704788-5,Dorado,#FFD700,5,23,0,0016704788045,https://assets.myntassets.com/assets/images/16704788/2022/6/12/427e892b-57b5-4ce6-83a6-950940f60d4e1655007085664BirkenstockUnisexGlamourGoldGizehEssentialsSlideSandals1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
998,16704788,MYN-16704788-55,Dorado,#FFD700,5.5,13,0,0016704788052,https://assets.myntassets.com/assets/images/16704788/2022/6/12/427e892b-57b5-4ce6-83a6-950940f60d4e1655007085664BirkenstockUnisexGlamourGoldGizehEssentialsSlideSandals1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
999,16704788,MYN-16704788-7,Dorado,#FFD700,7,14,0,0016704788069,https://assets.myntassets.com/assets/images/16704788/2022/6/12/427e892b-57b5-4ce6-83a6-950940f60d4e1655007085664BirkenstockUnisexGlamourGoldGizehEssentialsSlideSandals1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1000,16704788,MYN-16704788-75,Dorado,#FFD700,7.5,9,0,0016704788076,https://assets.myntassets.com/assets/images/16704788/2022/6/12/427e892b-57b5-4ce6-83a6-950940f60d4e1655007085664BirkenstockUnisexGlamourGoldGizehEssentialsSlideSandals1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1001,16704788,MYN-16704788-8,Dorado,#FFD700,8,19,0,0016704788083,https://assets.myntassets.com/assets/images/16704788/2022/6/12/427e892b-57b5-4ce6-83a6-950940f60d4e1655007085664BirkenstockUnisexGlamourGoldGizehEssentialsSlideSandals1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1002,16704788,MYN-16704788-9,Dorado,#FFD700,9,21,0,0016704788090,https://assets.myntassets.com/assets/images/16704788/2022/6/12/427e892b-57b5-4ce6-83a6-950940f60d4e1655007085664BirkenstockUnisexGlamourGoldGizehEssentialsSlideSandals1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1003,16704788,MYN-16704788-95,Dorado,#FFD700,9.5,8,0,0016704788106,https://assets.myntassets.com/assets/images/16704788/2022/6/12/427e892b-57b5-4ce6-83a6-950940f60d4e1655007085664BirkenstockUnisexGlamourGoldGizehEssentialsSlideSandals1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1004,16704788,MYN-16704788-105,Dorado,#FFD700,10.5,27,0,0016704788113,https://assets.myntassets.com/assets/images/16704788/2022/6/12/427e892b-57b5-4ce6-83a6-950940f60d4e1655007085664BirkenstockUnisexGlamourGoldGizehEssentialsSlideSandals1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1005,16704788,MYN-16704788-115,Dorado,#FFD700,11.5,15,0,0016704788120,https://assets.myntassets.com/assets/images/16704788/2022/6/12/427e892b-57b5-4ce6-83a6-950940f60d4e1655007085664BirkenstockUnisexGlamourGoldGizehEssentialsSlideSandals1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1006,21888172,MYN-21888172-36,Verde / Oliva,,36,28,0,0021888172016,https://assets.myntassets.com/assets/images/21888172/2023/6/20/0f4b4228-ac75-4350-8e26-3a0e738b25a41687238166980-Brauch-Embellished-Pointed-Toe-Ballerinas-3061687238166910-11.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1007,21888172,MYN-21888172-37,Verde / Oliva,,37,13,0,0021888172023,https://assets.myntassets.com/assets/images/21888172/2023/6/20/0f4b4228-ac75-4350-8e26-3a0e738b25a41687238166980-Brauch-Embellished-Pointed-Toe-Ballerinas-3061687238166910-11.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1008,21888172,MYN-21888172-38,Verde / Oliva,,38,30,0,0021888172030,https://assets.myntassets.com/assets/images/21888172/2023/6/20/0f4b4228-ac75-4350-8e26-3a0e738b25a41687238166980-Brauch-Embellished-Pointed-Toe-Ballerinas-3061687238166910-11.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1009,21888172,MYN-21888172-39,Verde / Oliva,,39,10,0,0021888172047,https://assets.myntassets.com/assets/images/21888172/2023/6/20/0f4b4228-ac75-4350-8e26-3a0e738b25a41687238166980-Brauch-Embellished-Pointed-Toe-Ballerinas-3061687238166910-11.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1010,21888172,MYN-21888172-40,Verde / Oliva,,40,28,0,0021888172054,https://assets.myntassets.com/assets/images/21888172/2023/6/20/0f4b4228-ac75-4350-8e26-3a0e738b25a41687238166980-Brauch-Embellished-Pointed-Toe-Ballerinas-3061687238166910-11.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1011,21888172,MYN-21888172-41,Verde / Oliva,,41,11,0,0021888172061,https://assets.myntassets.com/assets/images/21888172/2023/6/20/0f4b4228-ac75-4350-8e26-3a0e738b25a41687238166980-Brauch-Embellished-Pointed-Toe-Ballerinas-3061687238166910-11.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1012,21735080,MYN-21735080-35,Sin especificar,,35,23,0,0021735080013,https://assets.myntassets.com/assets/images/21735080/2023/1/28/fa72dfe6-b27f-4445-af8e-4454d35c2f421674905006635BirkenstockGizehCopperRegularWidthWomenThongsandals2.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1013,21735080,MYN-21735080-36,Sin especificar,,36,11,0,0021735080020,https://assets.myntassets.com/assets/images/21735080/2023/1/28/fa72dfe6-b27f-4445-af8e-4454d35c2f421674905006635BirkenstockGizehCopperRegularWidthWomenThongsandals2.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1014,21735080,MYN-21735080-37,Sin especificar,,37,17,0,0021735080037,https://assets.myntassets.com/assets/images/21735080/2023/1/28/fa72dfe6-b27f-4445-af8e-4454d35c2f421674905006635BirkenstockGizehCopperRegularWidthWomenThongsandals2.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1015,21735080,MYN-21735080-38,Sin especificar,,38,23,0,0021735080044,https://assets.myntassets.com/assets/images/21735080/2023/1/28/fa72dfe6-b27f-4445-af8e-4454d35c2f421674905006635BirkenstockGizehCopperRegularWidthWomenThongsandals2.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1016,21735080,MYN-21735080-39,Sin especificar,,39,11,0,0021735080051,https://assets.myntassets.com/assets/images/21735080/2023/1/28/fa72dfe6-b27f-4445-af8e-4454d35c2f421674905006635BirkenstockGizehCopperRegularWidthWomenThongsandals2.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1017,21735080,MYN-21735080-40,Sin especificar,,40,25,0,0021735080068,https://assets.myntassets.com/assets/images/21735080/2023/1/28/fa72dfe6-b27f-4445-af8e-4454d35c2f421674905006635BirkenstockGizehCopperRegularWidthWomenThongsandals2.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1018,21735080,MYN-21735080-41,Sin especificar,,41,28,0,0021735080075,https://assets.myntassets.com/assets/images/21735080/2023/1/28/fa72dfe6-b27f-4445-af8e-4454d35c2f421674905006635BirkenstockGizehCopperRegularWidthWomenThongsandals2.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1019,21735080,MYN-21735080-42,Sin especificar,,42,18,0,0021735080082,https://assets.myntassets.com/assets/images/21735080/2023/1/28/fa72dfe6-b27f-4445-af8e-4454d35c2f421674905006635BirkenstockGizehCopperRegularWidthWomenThongsandals2.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1020,21735080,MYN-21735080-43,Sin especificar,,43,13,0,0021735080099,https://assets.myntassets.com/assets/images/21735080/2023/1/28/fa72dfe6-b27f-4445-af8e-4454d35c2f421674905006635BirkenstockGizehCopperRegularWidthWomenThongsandals2.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1021,21735014,MYN-21735014-35,Sin especificar,,35,21,0,0021735014018,https://assets.myntassets.com/assets/images/21735014/2023/1/28/a174bb4f-fd84-4d66-a33b-38fdb11261651674898842309BirkenstockMadridBigBuckleBlackNarrowWidthWomenOne-strapsand2.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1022,21735014,MYN-21735014-36,Sin especificar,,36,22,0,0021735014025,https://assets.myntassets.com/assets/images/21735014/2023/1/28/a174bb4f-fd84-4d66-a33b-38fdb11261651674898842309BirkenstockMadridBigBuckleBlackNarrowWidthWomenOne-strapsand2.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1023,21735014,MYN-21735014-37,Sin especificar,,37,14,0,0021735014032,https://assets.myntassets.com/assets/images/21735014/2023/1/28/a174bb4f-fd84-4d66-a33b-38fdb11261651674898842309BirkenstockMadridBigBuckleBlackNarrowWidthWomenOne-strapsand2.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1024,21735014,MYN-21735014-38,Sin especificar,,38,21,0,0021735014049,https://assets.myntassets.com/assets/images/21735014/2023/1/28/a174bb4f-fd84-4d66-a33b-38fdb11261651674898842309BirkenstockMadridBigBuckleBlackNarrowWidthWomenOne-strapsand2.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1025,21735014,MYN-21735014-39,Sin especificar,,39,16,0,0021735014056,https://assets.myntassets.com/assets/images/21735014/2023/1/28/a174bb4f-fd84-4d66-a33b-38fdb11261651674898842309BirkenstockMadridBigBuckleBlackNarrowWidthWomenOne-strapsand2.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1026,21735014,MYN-21735014-40,Sin especificar,,40,12,0,0021735014063,https://assets.myntassets.com/assets/images/21735014/2023/1/28/a174bb4f-fd84-4d66-a33b-38fdb11261651674898842309BirkenstockMadridBigBuckleBlackNarrowWidthWomenOne-strapsand2.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1027,21735014,MYN-21735014-41,Sin especificar,,41,11,0,0021735014070,https://assets.myntassets.com/assets/images/21735014/2023/1/28/a174bb4f-fd84-4d66-a33b-38fdb11261651674898842309BirkenstockMadridBigBuckleBlackNarrowWidthWomenOne-strapsand2.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1028,21735014,MYN-21735014-42,Sin especificar,,42,22,0,0021735014087,https://assets.myntassets.com/assets/images/21735014/2023/1/28/a174bb4f-fd84-4d66-a33b-38fdb11261651674898842309BirkenstockMadridBigBuckleBlackNarrowWidthWomenOne-strapsand2.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1029,21735014,MYN-21735014-43,Sin especificar,,43,28,0,0021735014094,https://assets.myntassets.com/assets/images/21735014/2023/1/28/a174bb4f-fd84-4d66-a33b-38fdb11261651674898842309BirkenstockMadridBigBuckleBlackNarrowWidthWomenOne-strapsand2.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1030,21928414,MYN-21928414-355,Blanco / Verde,,35.5,24,0,0021928414014,https://assets.myntassets.com/assets/images/21928414/2023/2/10/3e2c1731-5a80-4e93-9648-8ece40cd88961676044432413BrinkleyCoralOliveInterest1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1031,21928414,MYN-21928414-37,Blanco / Verde,,37,10,0,0021928414021,https://assets.myntassets.com/assets/images/21928414/2023/2/10/3e2c1731-5a80-4e93-9648-8ece40cd88961676044432413BrinkleyCoralOliveInterest1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1032,21928414,MYN-21928414-38,Blanco / Verde,,38,29,0,0021928414038,https://assets.myntassets.com/assets/images/21928414/2023/2/10/3e2c1731-5a80-4e93-9648-8ece40cd88961676044432413BrinkleyCoralOliveInterest1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1033,21928414,MYN-21928414-395,Blanco / Verde,,39.5,20,0,0021928414045,https://assets.myntassets.com/assets/images/21928414/2023/2/10/3e2c1731-5a80-4e93-9648-8ece40cd88961676044432413BrinkleyCoralOliveInterest1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1034,21928414,MYN-21928414-41,Blanco / Verde,,41,10,0,0021928414052,https://assets.myntassets.com/assets/images/21928414/2023/2/10/3e2c1731-5a80-4e93-9648-8ece40cd88961676044432413BrinkleyCoralOliveInterest1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1035,21928414,MYN-21928414-42,Blanco / Verde,,42,26,0,0021928414069,https://assets.myntassets.com/assets/images/21928414/2023/2/10/3e2c1731-5a80-4e93-9648-8ece40cd88961676044432413BrinkleyCoralOliveInterest1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1036,21866528,MYN-21866528-36,Negro,#000000,36,26,0,0021866528019,https://assets.myntassets.com/assets/images/21866528/2023/2/6/cec378d5-6aef-4ec2-9147-186f71fadd6c1675690873424Flats1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1037,21866528,MYN-21866528-37,Negro,#000000,37,27,0,0021866528026,https://assets.myntassets.com/assets/images/21866528/2023/2/6/cec378d5-6aef-4ec2-9147-186f71fadd6c1675690873424Flats1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1038,21866528,MYN-21866528-38,Negro,#000000,38,27,0,0021866528033,https://assets.myntassets.com/assets/images/21866528/2023/2/6/cec378d5-6aef-4ec2-9147-186f71fadd6c1675690873424Flats1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1039,21866528,MYN-21866528-39,Negro,#000000,39,24,0,0021866528040,https://assets.myntassets.com/assets/images/21866528/2023/2/6/cec378d5-6aef-4ec2-9147-186f71fadd6c1675690873424Flats1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1040,21866528,MYN-21866528-40,Negro,#000000,40,30,0,0021866528057,https://assets.myntassets.com/assets/images/21866528/2023/2/6/cec378d5-6aef-4ec2-9147-186f71fadd6c1675690873424Flats1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1041,21866528,MYN-21866528-41,Negro,#000000,41,8,0,0021866528064,https://assets.myntassets.com/assets/images/21866528/2023/2/6/cec378d5-6aef-4ec2-9147-186f71fadd6c1675690873424Flats1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1042,18638536,MYN-18638536-36,Blanco,#FFFFFF,36,11,0,0018638536013,https://assets.myntassets.com/assets/images/18638536/2022/6/7/6dcb9165-5452-40f1-8b8f-b44d592bb5f21654600422041CODEbyLifestyleWomenWhiteMuleswithBowsFlats1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1043,18638536,MYN-18638536-37,Blanco,#FFFFFF,37,9,0,0018638536020,https://assets.myntassets.com/assets/images/18638536/2022/6/7/6dcb9165-5452-40f1-8b8f-b44d592bb5f21654600422041CODEbyLifestyleWomenWhiteMuleswithBowsFlats1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1044,18638536,MYN-18638536-38,Blanco,#FFFFFF,38,13,0,0018638536037,https://assets.myntassets.com/assets/images/18638536/2022/6/7/6dcb9165-5452-40f1-8b8f-b44d592bb5f21654600422041CODEbyLifestyleWomenWhiteMuleswithBowsFlats1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1045,18638536,MYN-18638536-39,Blanco,#FFFFFF,39,12,0,0018638536044,https://assets.myntassets.com/assets/images/18638536/2022/6/7/6dcb9165-5452-40f1-8b8f-b44d592bb5f21654600422041CODEbyLifestyleWomenWhiteMuleswithBowsFlats1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1046,18638536,MYN-18638536-40,Blanco,#FFFFFF,40,16,0,0018638536051,https://assets.myntassets.com/assets/images/18638536/2022/6/7/6dcb9165-5452-40f1-8b8f-b44d592bb5f21654600422041CODEbyLifestyleWomenWhiteMuleswithBowsFlats1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1047,18638536,MYN-18638536-41,Blanco,#FFFFFF,41,21,0,0018638536068,https://assets.myntassets.com/assets/images/18638536/2022/6/7/6dcb9165-5452-40f1-8b8f-b44d592bb5f21654600422041CODEbyLifestyleWomenWhiteMuleswithBowsFlats1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1048,13596626,MYN-13596626-36,Beige / Dorado,,36,11,0,0013596626011,https://assets.myntassets.com/assets/images/13596626/2021/8/18/187b118a-f0b2-4318-a98b-a433769f305b1629265650899-Anouk-Women-Flats-7981629265650536-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1049,13596626,MYN-13596626-37,Beige / Dorado,,37,10,0,0013596626028,https://assets.myntassets.com/assets/images/13596626/2021/8/18/187b118a-f0b2-4318-a98b-a433769f305b1629265650899-Anouk-Women-Flats-7981629265650536-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1050,13596626,MYN-13596626-38,Beige / Dorado,,38,23,0,0013596626035,https://assets.myntassets.com/assets/images/13596626/2021/8/18/187b118a-f0b2-4318-a98b-a433769f305b1629265650899-Anouk-Women-Flats-7981629265650536-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1051,13596626,MYN-13596626-39,Beige / Dorado,,39,24,0,0013596626042,https://assets.myntassets.com/assets/images/13596626/2021/8/18/187b118a-f0b2-4318-a98b-a433769f305b1629265650899-Anouk-Women-Flats-7981629265650536-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1052,13596626,MYN-13596626-40,Beige / Dorado,,40,25,0,0013596626059,https://assets.myntassets.com/assets/images/13596626/2021/8/18/187b118a-f0b2-4318-a98b-a433769f305b1629265650899-Anouk-Women-Flats-7981629265650536-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1053,13596626,MYN-13596626-41,Beige / Dorado,,41,24,0,0013596626066,https://assets.myntassets.com/assets/images/13596626/2021/8/18/187b118a-f0b2-4318-a98b-a433769f305b1629265650899-Anouk-Women-Flats-7981629265650536-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1054,13533588,MYN-13533588-38,Rosado,#FFC0CB,38,27,0,0013533588013,https://assets.myntassets.com/assets/images/productimage/2021/1/27/61c530a2-9b13-4090-888c-e9b1f777f0111611753181670-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1055,13533588,MYN-13533588-39,Rosado,#FFC0CB,39,11,0,0013533588020,https://assets.myntassets.com/assets/images/productimage/2021/1/27/61c530a2-9b13-4090-888c-e9b1f777f0111611753181670-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1056,13533588,MYN-13533588-40,Rosado,#FFC0CB,40,28,0,0013533588037,https://assets.myntassets.com/assets/images/productimage/2021/1/27/61c530a2-9b13-4090-888c-e9b1f777f0111611753181670-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1057,13533588,MYN-13533588-41,Rosado,#FFC0CB,41,10,0,0013533588044,https://assets.myntassets.com/assets/images/productimage/2021/1/27/61c530a2-9b13-4090-888c-e9b1f777f0111611753181670-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1058,13533588,MYN-13533588-42,Rosado,#FFC0CB,42,17,0,0013533588051,https://assets.myntassets.com/assets/images/productimage/2021/1/27/61c530a2-9b13-4090-888c-e9b1f777f0111611753181670-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1059,22413952,MYN-22413952-36,Blanco / Dorado,,36,11,0,0022413952011,https://assets.myntassets.com/assets/images/22413952/2023/3/18/e5cafc29-158e-4b28-a0bc-1a4c3450cf2a1679115817531MetalTrimAccentFlatSandals1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1060,22413952,MYN-22413952-37,Blanco / Dorado,,37,27,0,0022413952028,https://assets.myntassets.com/assets/images/22413952/2023/3/18/e5cafc29-158e-4b28-a0bc-1a4c3450cf2a1679115817531MetalTrimAccentFlatSandals1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1061,22413952,MYN-22413952-38,Blanco / Dorado,,38,13,0,0022413952035,https://assets.myntassets.com/assets/images/22413952/2023/3/18/e5cafc29-158e-4b28-a0bc-1a4c3450cf2a1679115817531MetalTrimAccentFlatSandals1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1062,22413952,MYN-22413952-39,Blanco / Dorado,,39,14,0,0022413952042,https://assets.myntassets.com/assets/images/22413952/2023/3/18/e5cafc29-158e-4b28-a0bc-1a4c3450cf2a1679115817531MetalTrimAccentFlatSandals1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1063,22413952,MYN-22413952-40,Blanco / Dorado,,40,22,0,0022413952059,https://assets.myntassets.com/assets/images/22413952/2023/3/18/e5cafc29-158e-4b28-a0bc-1a4c3450cf2a1679115817531MetalTrimAccentFlatSandals1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1064,22413952,MYN-22413952-41,Blanco / Dorado,,41,22,0,0022413952066,https://assets.myntassets.com/assets/images/22413952/2023/3/18/e5cafc29-158e-4b28-a0bc-1a4c3450cf2a1679115817531MetalTrimAccentFlatSandals1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1065,21205620,MYN-21205620-35,Blanco roto / Blanco,,3.5,12,0,0021205620015,https://assets.myntassets.com/assets/images/21205620/2022/12/23/08a54df5-1392-48cd-97b5-104859e83ebf1671787500700-Tommy-Hilfiger-Women-Flip-Flops-5351671787500393-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1066,21205620,MYN-21205620-4,Blanco roto / Blanco,,4,25,0,0021205620022,https://assets.myntassets.com/assets/images/21205620/2022/12/23/08a54df5-1392-48cd-97b5-104859e83ebf1671787500700-Tommy-Hilfiger-Women-Flip-Flops-5351671787500393-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1067,21205620,MYN-21205620-5,Blanco roto / Blanco,,5,24,0,0021205620039,https://assets.myntassets.com/assets/images/21205620/2022/12/23/08a54df5-1392-48cd-97b5-104859e83ebf1671787500700-Tommy-Hilfiger-Women-Flip-Flops-5351671787500393-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1068,21205620,MYN-21205620-6,Blanco roto / Blanco,,6,27,0,0021205620046,https://assets.myntassets.com/assets/images/21205620/2022/12/23/08a54df5-1392-48cd-97b5-104859e83ebf1671787500700-Tommy-Hilfiger-Women-Flip-Flops-5351671787500393-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1069,21205620,MYN-21205620-65,Blanco roto / Blanco,,6.5,13,0,0021205620053,https://assets.myntassets.com/assets/images/21205620/2022/12/23/08a54df5-1392-48cd-97b5-104859e83ebf1671787500700-Tommy-Hilfiger-Women-Flip-Flops-5351671787500393-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1070,21497394,MYN-21497394-3,Verde / Beige,,3,10,0,0021497394014,https://assets.myntassets.com/assets/images/21497394/2023/1/24/4c0dea6a-fb1e-41c1-9cea-43bcf60241941674548169284-Puma-Mia-V2-Womens-Slippers-1881674548168945-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1071,21497394,MYN-21497394-4,Verde / Beige,,4,28,0,0021497394021,https://assets.myntassets.com/assets/images/21497394/2023/1/24/4c0dea6a-fb1e-41c1-9cea-43bcf60241941674548169284-Puma-Mia-V2-Womens-Slippers-1881674548168945-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1072,21497394,MYN-21497394-5,Verde / Beige,,5,8,0,0021497394038,https://assets.myntassets.com/assets/images/21497394/2023/1/24/4c0dea6a-fb1e-41c1-9cea-43bcf60241941674548169284-Puma-Mia-V2-Womens-Slippers-1881674548168945-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1073,21497394,MYN-21497394-6,Verde / Beige,,6,29,0,0021497394045,https://assets.myntassets.com/assets/images/21497394/2023/1/24/4c0dea6a-fb1e-41c1-9cea-43bcf60241941674548169284-Puma-Mia-V2-Womens-Slippers-1881674548168945-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1074,21497394,MYN-21497394-7,Verde / Beige,,7,30,0,0021497394052,https://assets.myntassets.com/assets/images/21497394/2023/1/24/4c0dea6a-fb1e-41c1-9cea-43bcf60241941674548169284-Puma-Mia-V2-Womens-Slippers-1881674548168945-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1075,21497394,MYN-21497394-8,Verde / Beige,,8,29,0,0021497394069,https://assets.myntassets.com/assets/images/21497394/2023/1/24/4c0dea6a-fb1e-41c1-9cea-43bcf60241941674548169284-Puma-Mia-V2-Womens-Slippers-1881674548168945-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1076,21497394,MYN-21497394-9,Verde / Beige,,9,9,0,0021497394076,https://assets.myntassets.com/assets/images/21497394/2023/1/24/4c0dea6a-fb1e-41c1-9cea-43bcf60241941674548169284-Puma-Mia-V2-Womens-Slippers-1881674548168945-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1077,21497394,MYN-21497394-10,Verde / Beige,,10,8,0,0021497394083,https://assets.myntassets.com/assets/images/21497394/2023/1/24/4c0dea6a-fb1e-41c1-9cea-43bcf60241941674548169284-Puma-Mia-V2-Womens-Slippers-1881674548168945-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
1078,21497394,MYN-21497394-11,Verde / Beige,,11,22,0,0021497394090,https://assets.myntassets.com/assets/images/21497394/2023/1/24/4c0dea6a-fb1e-41c1-9cea-43bcf60241941674548169284-Puma-Mia-V2-Womens-Slippers-1881674548168945-1.jpg,true,2026-09-12T13:13:00-04:00,2026-09-12T13:13:00-04:00
